prop_id,prop_country_id,prop_starrating,prop_review_score,prop_brand_bool,count_clicks,avg_bookings_usd,stdev_bookings_usd,count_bookings
'47556','219',5,4.5,1,37,2734.54,1684.462215,15
'58464','100',3,4,1,14,271.5522222,175.9552927,9
'137571','59',3,4,0,8,350.235,116.1940748,4
'75545','219',3,4.5,1,8,171.5266667,63.88951835,3
'65782','219',4,4.5,1,15,276.389,142.2626563,10
'134654','219',2,3.5,1,4,136.43,0,1
'6080','219',3,3,1,26,135.0329412,68.87370665,17
'59319','219',2,4,0,6,121.98,50.63861817,4
'43120','99',4,4,1,9,1404.213333,545.3743517,3
'137066','219',2,2.5,1,5,61.7,6.056391665,5
'25253','219',3,4.5,1,5,648.4475,626.7571448,4
'45803','219',2,3,1,11,117.8542857,84.11664942,7
'23321','219',3,3.5,1,7,227.5357143,163.2227191,7
'131894','219',1,2,0,8,96.59,36.01,2
'111477','219',3,5,1,4,0,0,0
'115429','219',2,3,1,10,71.8625,24.73190791,8
'53387','219',3,4.5,1,6,220.8675,112.8929864,4
'103645','219',2,2.5,1,2,163.46,0,1
'130943','219',3,4.5,1,6,0,0,0
'109588','219',3,4.5,1,9,334.07,290.8286847,7
'58998','219',2,4,1,3,110.45,0,1
'79170','55',4,3,0,2,0,0,0
'80475','219',3,4.5,0,156,1107.504537,975.9602843,108
'93594','219',3,4,0,50,434.9948387,281.7910036,31
'133275','219',3,4,0,15,436.9288889,310.5581644,9
'64017','100',4,4,1,125,232.4820988,123.2517549,81
'56137','219',3,4,1,6,719.6933333,192.3468328,3
'46077','55',4,4.5,0,20,641.362,810.9624109,15
'108091','219',3,2.5,0,7,558.565,506.6400322,4
'45966','219',2,3.5,1,41,166.2478571,106.2825075,28
'63066','219',3,4,0,4,281.525,86.215,2
'55380','100',3,4,0,15,146.5230769,89.80715693,13
'57058','219',3,3.5,1,7,292.252,334.827434,5
'55047','219',2,4,1,24,194.4668182,178.009719,22
'28207','219',3,3.5,1,4,190.94,0,1
'86188','219',4,4,1,11,389.26125,244.305308,8
'8027','219',2,3.5,0,12,80.32,22.97692683,6
'107174','219',4,4,1,92,409.8115942,336.8913758,69
'54833','219',2,2,0,1,0,0,0
'112142','100',4,4.5,1,13,586.4308333,516.6040576,12
'42712','55',3,3.5,0,1,0,0,0
'90287','219',2,2.5,1,5,225.5466667,111.2370419,3
'8456','100',4,4,1,60,555.1995652,355.6679287,46
'81395','219',4,4.5,1,10,277.114,209.4973497,5
'51030','100',3,3.5,1,19,272.3933333,136.2283399,15
'39789','219',3,4.5,1,5,228.6825,119.8076693,4
'118240','219',2,3.5,1,24,98.30263158,80.12825902,19
'121785','219',3,4,0,37,340.8318519,306.1766436,27
'114194','219',4,4.5,1,27,304.6427778,208.2235034,18
'76014','99',4,4,1,12,607.197,318.3369956,10
'114770','219',3,4,1,2,384.95,0,1
'108924','219',4,4.5,1,25,341.85,202.2756612,13
'67949','219',3,4.5,1,5,199.14,135.2538416,3
'27948','31',4,4.5,0,1,247.57,0,1
'22304','100',4,5,0,27,798.6775,665.3994767,12
'52945','32',4,3.5,1,6,424.634,210.9823905,5
'104415','219',3,4.5,1,9,118.4125,71.43127514,8
'91107','100',3,4,1,16,205,114.0590317,10
'95552','219',3,4.5,1,10,325.1514286,122.5778375,7
'118424','219',4,3.5,1,36,285.9944444,184.4537558,18
'83458','59',3,4,0,7,335.79,242.63,2
'139909','219',3,4,1,2,0,0,0
'6971','219',3,4,0,7,315.285,234.0937892,4
'20774','219',3,4.5,1,12,210.2783333,154.0971772,6
'111519','219',2,3.5,1,59,119.9797917,56.75114061,48
'14322','99',3,3,1,5,135.4,4.41,2
'85210','219',2,2.5,0,10,179.5233333,113.9804566,6
'101820','103',5,4.5,0,6,512.1666667,387.3832865,3
'90013','219',3,4.5,1,16,646.274,466.0680535,10
'121096','219',3,4.5,1,3,420.04,262.9945377,3
'56986','219',3,4,1,6,169.046,102.8244176,5
'59175','219',3,3.5,1,70,275.4895652,342.5224778,46
'69673','219',2,3.5,0,10,477.055,611.0838536,4
'134004','219',3,4.5,1,7,444.5114286,278.7412753,7
'36498','32',5,4.5,1,10,1195.25625,302.2135604,8
'84767','219',3,4,1,6,528.025,132.475,2
'54969','219',3,4.5,1,4,247.3066667,66.18612208,3
'1435','138',4,3.5,0,16,598.013,236.4963721,10
'50184','219',4,4.5,0,14,388.1263636,140.4233747,11
'113064','129',5,4.5,1,20,695.6513333,414.0466735,15
'84364','219',2,3.5,1,12,306.0942857,338.7547181,7
'37339','100',3,4,1,28,173.9572222,74.83471356,18
'75780','164',5,4.5,0,25,335.4347619,230.5427287,21
'113967','55',5,4.5,0,2,775.82,0,1
'118129','219',3,4.5,1,21,146.3115789,60.00020976,19
'48982','219',3,4.5,1,6,282.1475,109.5909014,4
'94070','219',3,5,1,9,190.64,55.93754434,3
'100581','219',4,4,1,12,315.6577778,162.9187182,9
'118980','219',3,4,1,2,200.265,0.025,2
'129970','219',3,4,1,3,146.475,14.315,2
'120853','219',2,1.5,0,22,204.5966667,68.8782512,6
'45989','100',3,4,1,2,135.7,0,1
'8780','219',2,3.5,1,8,467.3133333,344.4558508,3
'39085','219',3,4.5,0,13,478.2714286,256.2133829,7
'80767','219',2,3,1,9,261.115,126.1929018,4
'114331','219',2,4,1,13,271.905,208.3262513,6
'86907','219',3,4,0,73,364.8847059,337.7312423,51
'55145','219',4,4.5,1,13,1364.465,328.0085825,4
'52235','219',2,4,0,8,343.415,156.8501931,4
'79150','219',3,4,1,73,257.0386441,203.0692704,59
'22039','219',4,3.5,1,16,278.78375,218.4472513,8
'20769','219',3,4.5,1,3,87.88,0,2
'33882','219',4,4.5,1,23,918.5854545,803.7752487,11
'62528','219',3,4.5,0,14,418.1185714,205.7568137,7
'107718','129',4,3.5,0,20,300.2141667,464.3503167,12
'72969','219',4,4.5,1,15,1013.428333,220.2861618,6
'13511','219',3,4.5,1,9,389.938,343.9013538,5
'95082','99',3,2.5,1,5,214.155,99.055,2
'58833','219',3,3.5,1,6,221.5275,34.24281266,4
'34947','219',3,4.5,1,18,226.966,136.9397626,15
'114470','219',2,4,1,1,0,0,0
'82754','100',3,3.5,0,14,162.04,84.04709299,10
'78262','219',3,4.5,1,9,251.885,148.9532336,8
'72189','219',2,3.5,1,1,112,0,1
'101507','219',3,4,0,8,204.9975,145.4585619,4
'114043','215',4,4,1,4,375.9525,212.3646139,4
'99788','92',3,4,1,47,452.7036364,336.9047798,33
'59730','219',4,4.5,1,5,270.9833333,66.49956608,3
'22475','219',3,4.5,1,4,205.88,61.53256333,4
'116652','219',3,4,0,14,213.7675,101.1242434,8
'77332','92',4,4,1,14,276.3125,65.93294525,4
'11859','219',3,4,1,20,499.9584615,546.3319761,13
'26326','219',4,4.5,1,22,570.02,541.9058384,6
'100110','219',3,4.5,1,16,607.338,724.0115887,10
'74477','219',4,4.5,1,7,193.5433333,15.64445873,3
'72640','219',3,4.5,1,13,183.4475,136.1044269,4
'124563','213',5,4,1,6,0,0,0
'33982','219',2,3.5,1,14,388.3055556,168.432368,9
'88908','219',3,3.5,1,1,165.26,0,1
'99889','219',3,3.5,1,11,135.7677778,95.32687225,9
'114392','55',5,5,0,11,806.5133333,407.1348619,9
'95949','55',4,4,1,54,132.745,59.5012025,46
'136159','219',3,3.5,0,103,632.5892063,525.1211952,63
'24847','55',4,4.5,0,13,1033.844545,470.9895579,11
'88613','98',5,5,0,18,631.4144444,331.4561876,9
'17331','219',2,3,1,7,94.032,31.344,5
'94976','100',2,3,1,9,150.36,69.60270182,4
'30992','219',5,4,0,23,1394.27,658.5086343,7
'118670','100',3,4,0,102,344.1074576,265.0515865,59
'13659','219',4,4.5,1,42,861.7104348,1240.185124,23
'4468','219',5,4.5,1,18,1928.78375,2182.096637,8
'66829','100',4,4.5,0,30,518.1491304,560.1723533,23
'88756','138',4,4,1,26,615.02,929.6522558,18
'138550','219',4,4.5,1,14,626.465,373.3827941,4
'87809','219',4,4.5,1,17,456.2621429,474.503973,14
'68544','219',4,4,1,11,218.8688889,112.8035389,9
'61135','100',4,4.5,1,9,411.092,193.5359435,5
'11591','219',4,4.5,0,20,772.1722222,616.9106012,9
'134594','129',4,3.5,1,13,455.7011111,247.1421139,9
'109758','219',3,4,1,17,834.406,929.8657818,10
'24637','219',2,3,0,4,349.0566667,95.63182745,3
'80251','219',5,5,1,15,882.2066667,704.5624613,9
'8983','80',4,4.5,0,14,602.13,338.5417925,5
'83809','132',3,3.5,1,9,210.566,142.1925841,5
'35288','219',3,4,1,7,161.5466667,59.56935472,3
'9223','219',2,2.5,1,26,229.3773684,170.2375624,19
'79215','55',4,3.5,1,18,954.9741667,632.9160487,12
'29596','219',3,4.5,1,10,372.1725,258.3812133,4
'86060','219',3,4,1,5,220.91,114.58,2
'121696','219',4,4,1,59,306.495,227.5330712,34
'117635','219',2,3,0,5,158.41,1.15,2
'27348','219',2,4,1,24,87.505,52.99966973,12
'88377','55',3,3.5,0,13,576.775,411.3467933,6
'39936','31',4,4.5,1,21,613.7183333,308.3336631,12
'70572','219',3,4,1,4,260.23,199.776885,3
'60468','219',5,4.5,1,196,691.4942105,567.1076455,95
'140815','219',3,4,1,6,173.3566667,94.83647341,3
'63557','100',3,4,1,12,181.12,75.54836155,9
'52144','129',5,4.5,1,11,389.36,157.373887,8
'31230','219',3,4,1,9,102.8542857,37.85315984,7
'72693','138',3,3.5,0,3,0,0,0
'104184','219',4,4,1,19,316.3628571,145.5242355,14
'9972','219',4,4.5,0,3,513.41,0,1
'2323','219',3,2.5,1,1,0,0,0
'44448','55',3,3,1,2,149.34,0,1
'117582','219',4,4.5,1,33,408.6221429,315.1868973,28
'81731','219',3,4,1,23,139.9425,44.68057988,16
'61720','100',3,3,0,10,174.1971429,143.5355917,7
'48757','219',2,3,1,6,170.5566667,85.65210421,3
'49168','219',2,4,1,2,0,0,0
'10503','31',4,4.5,1,23,675.7715789,622.069615,19
'57385','100',4,4.5,0,22,242.7330769,82.19046383,13
'96446','219',4,4.5,1,20,412.45,309.2717262,15
'3415','219',2,4.5,1,4,147.62,0,1
'3367','219',4,4.5,1,63,512.6577778,330.4959135,36
'31424','219',4,4.5,1,13,302.13,294.4166477,10
'65080','219',3,4,1,27,155.2819231,121.0443093,26
'103019','100',4,4.5,1,29,615.038,526.5200825,15
'71469','219',3,2.5,0,69,203.5126531,113.1732347,49
'100767','31',4,4.5,0,11,593.92,314.3978665,6
'56','219',4,4.5,1,10,417.9475,124.9921708,4
'41775','219',3,4.5,1,14,161.6154545,85.38512255,11
'101250','219',2,3.5,0,9,56.556,7.62628245,5
'30890','92',4,4,0,43,492.0875,523.2075012,36
'42556','219',2,3,1,11,233.8783333,165.7665979,6
'30623','100',3,3,1,12,400.8083333,152.7330513,6
'87595','219',2,4,1,5,109.455,31.275,2
'44540','219',3,4,0,50,304.1035714,233.4551848,28
'71000','219',2,4,1,7,100.4575,33.70056852,4
'6369','219',3,3,1,5,491.6275,682.73419,4
'9507','219',3,4.5,1,9,501.7,235.4004354,3
'27711','219',3,3.5,1,47,1691.60625,1946.610387,32
'125053','219',4,4.5,1,92,410.1978947,390.1301803,57
'34728','219',4,4.5,1,34,362.9061538,225.8454801,26
'103665','219',2,3.5,1,16,111.4588889,60.39573613,9
'77218','100',2,3,1,16,299.6586667,220.1689264,15
'82790','219',3,4.5,1,13,177.43,110.3666023,10
'84306','100',3,4,1,36,235.0795652,168.3630746,23
'137650','219',3,3,1,1,0,0,0
'125343','219',4,4.5,1,32,492.2116667,332.0151312,18
'45634','219',3,3.5,1,15,201.5336364,121.0256118,11
'95011','219',4,4,1,17,274.9661538,67.3298765,13
'16241','219',3,4.5,1,6,145.625,0.145,2
'72980','219',4,4,1,19,1165.105,957.795,2
'38151','219',3,4.5,1,7,215.8166667,112.5284886,6
'94984','219',4,4,1,17,380.28,558.6748984,12
'31962','219',3,4.5,1,20,346.1944444,178.1117099,9
'35749','219',2,3,1,4,62.595,6.705,2
'137305','219',3,4.5,0,13,873.856,449.4851323,5
'51819','129',4,4,0,10,426.868,313.658602,5
'126903','31',3,4.5,1,12,851.1625,721.6951755,8
'27052','219',3,4,1,2,109.48,5.77,2
'6300','219',2,3.5,0,42,186.5957692,148.7985996,26
'120383','219',2,4,0,11,358.7266667,302.5518893,9
'25820','100',3,4.5,1,47,235.8657895,90.35409706,19
'35187','219',2,4,1,5,101.59,45.15,2
'69149','100',2,3,0,1,0,0,0
'122339','219',2,4,1,10,76.46,6.517343894,7
'56497','219',2,2.5,0,9,130.7085714,53.94944603,7
'76969','220',5,5,1,6,489.31,0,1
'122859','219',3,4.5,1,12,507.047,249.5003961,10
'7969','219',3,4.5,1,8,777.57,467.01,2
'9788','219',4,4,0,10,688.6383333,662.7333799,6
'87036','219',2,2.5,1,4,53.48666667,7.155474982,3
'58167','219',4,4.5,0,113,307.3594898,288.50375,98
'16845','219',2,3.5,0,5,167.675,24.135,2
'128461','219',3,4.5,1,18,175.69,71.0961822,13
'3501','219',3,3,1,30,352.2644444,297.0767054,18
'30986','219',2,3.5,1,17,166.2181818,80.79617979,11
'4019','219',4,4.5,1,7,312.1475,85.60972707,4
'63253','219',4,4.5,1,27,370.6071429,331.6556505,14
'90754','219',4,4,1,24,224.8242857,114.6748202,14
'63467','219',3,4.5,1,8,174,83.41138124,5
'11881','219',3,4.5,1,32,421.3266667,275.6341181,15
'123157','219',4,4,0,54,271.9847727,202.9554918,44
'35876','100',3,4.5,1,16,311.5466667,173.4637169,12
'29622','219',4,4.5,0,32,360.7630435,171.9629138,23
'45693','219',4,4,1,18,303.2077778,161.3024948,9
'81907','219',3,3.5,1,24,97.036,63.11857601,15
'22886','100',4,4,0,32,411.0338462,144.5276971,13
'22736','55',4,4,1,24,618.7673333,636.5088449,15
'110346','219',4,4,1,27,400.3047826,326.5967735,23
'120352','219',2,4,1,7,109.4833333,67.25346278,6
'55073','219',5,4.5,0,11,525.0566667,397.6466695,6
'9252','219',2,3,0,5,65.715,24.42108259,4
'43463','100',3,4,1,8,238.6142857,106.559579,7
'99894','219',4,4.5,1,82,865.5386667,986.6485898,45
'71613','219',4,4.5,0,25,793.831875,986.7679805,16
'140385','219',3,3,0,7,261.386,98.44837482,5
'110202','219',2,4,1,5,67.88,20.5626652,3
'97020','219',3,4.5,1,6,147.9,0,1
'108788','138',3,4,1,9,211.2166667,37.9962466,3
'90284','219',3,4.5,1,16,222.1666667,82.02425996,12
'112125','219',4,4,1,11,381.03,241.75,2
'63425','219',3,4.5,1,6,179.8466667,86.25364198,3
'95182','219',4,4,0,91,341.3694,277.3113423,50
'52018','219',4,4,1,43,392.8976471,224.87974,34
'104035','219',2,4.5,0,23,192.421,135.5055755,20
'105251','219',4,4.5,1,20,565.3371429,562.618854,7
'13617','219',0,4.5,0,7,607.6,275.6429575,5
'82231','219',3,4.5,1,8,236.4025,128.1785759,4
'124590','219',3,3,1,4,94.075,22.775,2
'104240','219',2,4,1,3,180.02,0,1
'110813','219',2,4,0,18,424.4046154,236.9284287,13
'68488','99',5,4,1,15,185.39,41.87904398,8
'36708','219',3,4,1,11,170.809,61.02030194,10
'62954','219',3,4.5,0,29,675.6405263,535.9063467,19
'102003','55',3,3,0,14,406.4822222,285.3364608,9
'126729','219',3,4.5,1,4,289.8975,126.8618269,4
'88386','219',4,4.5,1,28,365.5966667,358.721457,21
'51821','219',4,4.5,1,14,455.3258333,204.5855841,12
'72492','219',5,5,0,14,1873.505,331.8778935,4
'122323','99',3,4,1,33,332.1491667,196.2631958,24
'88914','219',4,4.5,1,28,751.2594118,884.7080392,17
'94553','219',2,4,1,8,148.9116667,84.35071733,6
'10216','100',3,4,1,30,260.7833333,140.2287457,18
'28943','100',4,3.5,1,31,240.6346154,150.4454773,26
'128569','100',4,4.5,1,8,390.87,101.5449152,3
'62237','219',2,3.5,1,24,206.3628571,120.4477227,14
'23862','219',3,4.5,0,26,312.53,202.6670231,15
'114939','219',3,4.5,1,13,241.7775,80.43796255,4
'20444','219',3,4,1,5,110.57,0,1
'73353','99',4,4,0,10,591.4175,446.8101454,4
'31359','219',4,4,0,81,492.0748837,437.2041465,43
'44273','219',4,4.5,0,17,417.49625,283.888845,8
'119694','219',3,3.5,1,8,378.1525,227.1979701,4
'79083','219',3,4.5,0,18,460.3018182,392.5115762,11
'42761','219',4,4.5,1,6,370.5975,177.6232094,4
'23690','219',3,4.5,1,8,124.2542857,45.98322671,7
'64950','31',3,3.5,0,12,118.2963636,55.19463516,11
'120509','100',4,4,0,50,299.7177143,268.1160053,35
'41261','219',3,3,0,18,179.01125,86.89951452,16
'13449','32',4,4,0,16,187.4376923,105.4470017,13
'93538','219',2,4,1,5,139.1,34.93908055,4
'31548','219',5,4.5,1,8,1205.53,203.21628,3
'13297','219',4,3.5,1,57,331.7066667,208.0023502,36
'17253','100',4,4,1,23,848.87,612.8174365,14
'10442','219',2,2.5,1,15,148.954,111.2030132,10
'121701','55',4,4,1,9,780.6633333,451.9739194,6
'126797','129',4,4.5,1,0,0,0,0
'104188','219',4,4,0,6,526.644,320.2767915,5
'75330','181',4,4,1,16,428.1783333,244.1858255,12
'41054','100',2,3,1,2,243.755,40.955,2
'17413','219',3,4.5,1,8,99.22,20.71558489,7
'58027','219',2,4,1,6,82.82333333,1.94773943,3
'16643','129',3,4,1,30,163.3491304,176.5897123,23
'22031','98',4,4.5,0,13,244.1175,125.5130791,4
'137606','219',4,4.5,1,26,897.4133333,457.229188,9
'119906','219',3,3.5,1,7,125.8766667,39.63175396,6
'61594','181',5,4,1,7,494.6675,179.2970658,4
'118856','219',3,4.5,1,10,388.5057143,254.0274321,7
'11768','219',3,4.5,1,44,202.2561538,120.1641034,39
'140436','100',3,3.5,1,59,200.4897619,122.4750399,42
'47318','219',4,4.5,1,15,239.2183333,199.2386781,12
'44485','219',2,3,1,20,316.9392857,401.5416442,14
'7673','219',3,4.5,1,17,216.304,113.785257,10
'32437','219',2,3,1,6,100.3675,40.91634721,4
'67282','219',3,4.5,1,9,211.39,108.7811716,6
'97009','219',4,5,0,11,363.1575,206.3427243,4
'63582','219',3,4.5,1,11,424.3875,269.5761552,4
'27347','31',4,4.5,0,21,983.5707143,582.0138508,14
'72973','219',3,4,0,22,158.5708333,85.55849076,12
'11368','219',3,4.5,1,8,165.6233333,60.78476966,6
'52678','100',3,3.5,0,6,176.2,12.73,2
'87015','55',3,4,0,26,462.232381,333.1886035,21
'74996','55',3,3,1,21,597.7871429,403.873841,7
'77403','219',2,3,1,0,0,0,0
'62003','219',3,4,1,38,129.5864516,120.3727444,31
'5743','100',3,2,1,9,444.95,74.24881043,4
'78838','219',4,4.5,1,84,1374.76186,943.51653,43
'139170','219',3,3.5,0,2,0,0,0
'22019','219',2,3.5,1,21,120.9029412,119.5643978,17
'33805','219',3,3.5,1,32,260.52625,147.5339204,24
'126997','219',2,3.5,1,16,164.1936364,86.37335566,11
'24406','219',3,4,0,10,578.5866667,327.3534893,6
'130926','100',4,4.5,0,10,790.142,633.1081845,5
'99355','219',3,3,1,6,196.7733333,113.7087441,3
'132974','219',4,4,1,10,259.01625,79.77210226,8
'69322','219',4,4.5,1,26,397.8455556,330.1719591,18
'70463','219',3,4.5,1,32,611.0322727,801.5427648,22
'102264','219',2,0,1,2,47.11,0,1
'92137','219',4,4,1,44,1227.189545,864.16732,22
'22021','219',2,3.5,1,3,857.83,26.07,2
'22851','219',3,4.5,1,6,200.2225,66.23967783,4
'109436','219',3,4.5,1,19,222.5618182,72.98722974,11
'34298','219',2,3,1,17,135.6311111,59.39199056,9
'76193','219',3,4,1,6,515.72,0,1
'126458','219',2,3.5,0,3,67.35,0,2
'18183','219',3,4.5,1,12,177.404,150.4567311,10
'18258','219',3,4,1,7,418.9775,245.6369926,4
'45609','219',2,3.5,1,7,230.2766667,155.8999201,3
'85392','100',3,4,1,9,230.7488889,134.8894487,9
'813','219',3,4.5,1,11,191.125,154.5563253,8
'18380','219',4,4.5,1,164,783.5517886,640.6856716,123
'47877','219',4,4,0,43,529.5317391,454.1526093,23
'66877','219',2,2,0,2,51.73,0,1
'140450','80',2,3.5,1,4,142.385,4.945,2
'10493','219',2,3.5,0,5,123.3933333,34.16070387,3
'114772','219',3,4,1,7,260.84,0,1
'13728','219',4,4,1,42,535.4953333,679.6413542,30
'104257','219',4,4.5,0,20,2080.066,1089.794056,5
'59521','31',4,4.5,0,25,1304.813333,1941.753304,18
'102969','219',2,4,1,7,103.394,85.78263032,5
'46540','59',5,4.5,1,2,0,0,0
'42047','219',4,4,1,17,186.6388889,68.34513418,9
'54064','219',3,4,1,4,223.83,15.97,2
'91381','219',3,4.5,1,29,126.026087,56.46557818,23
'59590','219',3,3.5,1,50,284.3956667,251.5920531,30
'100710','219',3,4,1,9,134.2566667,18.35900566,3
'40200','219',3,4.5,1,6,447.93,0,1
'115194','219',2,3.5,1,7,84.132,26.69716719,5
'91404','219',4,4,1,3,175.385,61.515,2
'125311','219',5,4.5,1,23,846.7623529,725.6368601,17
'110985','219',2,3.5,1,6,102.8183333,52.77778807,6
'25986','219',4,4.5,1,15,301.905,195.0299264,8
'137262','219',4,4,1,18,258.404,165.2926746,10
'19953','219',3,3,1,10,158.0033333,61.12150104,9
'134685','219',3,3.5,0,16,163.54375,123.1736795,8
'3376','100',4,4.5,1,41,755.9575,330.6870079,12
'53829','219',3,4.5,1,6,248.122,194.4205558,5
'59528','219',4,4.5,1,31,208.625,139.2140379,16
'133159','219',4,4.5,0,15,322.7336364,156.3735452,11
'129912','100',2,3.5,1,7,208.9242857,183.7853537,7
'34781','48',5,4.5,1,52,1185.5544,919.4157304,25
'65557','219',4,4,0,27,284.1633333,346.8874871,24
'112085','55',4,4,1,59,168.1502222,144.4231385,45
'57857','99',4,4,1,4,1438.366667,245.0863023,3
'118165','100',5,5,0,3,1914.9,0,1
'12447','219',3,4.5,1,29,353.7766667,181.2276162,18
'109804','219',3,4,1,20,599.96625,459.9625832,8
'74279','219',3,4.5,1,16,205.2477778,121.565249,9
'26712','100',3,4,1,20,266.5464706,149.8581093,17
'66606','219',4,4.5,0,32,779.4779167,785.4073852,24
'71179','219',4,4.5,1,5,252.74,139.1940788,5
'67212','219',2,4,1,6,97.85,35.22565353,3
'126936','100',3,4,1,5,101.24,26.64,2
'79402','219',2,3.5,1,6,113.355,12.08855761,4
'74085','219',2,3.5,0,3,485.56,0,1
'127310','219',2,2.5,0,17,736.5522222,652.4006842,9
'130716','129',5,4.5,1,13,154.9636364,119.9717788,11
'121462','219',2,2.5,0,2,0,0,0
'105517','219',2,3.5,1,16,222.4661538,174.886989,13
'72485','219',2,3.5,0,5,81.534,20.17758618,5
'21315','219',3,4.5,1,10,386.554,371.8032129,5
'57319','219',3,4.5,1,5,70.34666667,11.79641848,3
'133674','219',2,3.5,1,8,145.5433333,75.224661,3
'120374','219',2,3.5,1,11,368.61,188.2793576,5
'126403','219',5,5,1,14,452.5344444,442.8192894,9
'19202','219',3,4,0,19,201.128,211.0616949,10
'11589','100',4,5,0,11,597.2322222,460.4577466,9
'41311','55',3,4,1,22,89.5885,49.94368501,20
'114345','219',2,3.5,1,8,176.05,110.612799,8
'20801','55',3,4.5,1,13,927.965,719.9956664,8
'74782','219',5,5,1,8,777.2425,375.6779528,4
'17105','219',4,4,1,58,435.5560714,486.3772527,28
'128263','100',3,3.5,1,7,100.0966667,33.77299398,6
'57454','31',4,4.5,0,6,1918.48,546.2,2
'104576','219',2,4.5,0,11,328.5,182.7042857,5
'10357','219',4,4.5,1,9,233.825,91.00365721,6
'103667','219',4,4.5,1,5,89.54,0,1
'125914','219',2,3,0,20,442.2054545,226.7352126,11
'57169','100',3,4,1,47,343.0568966,432.9697435,29
'99380','219',3,4.5,1,17,305.3166667,342.5272934,12
'58508','219',2,3.5,1,4,306.39,76.00171358,3
'135551','219',4,4,1,134,693.2916883,588.7474704,77
'43445','219',3,4,1,14,145.93,72.01079738,10
'11438','219',3,4.5,1,0,0,0,0
'66380','219',3,5,1,13,336.1628571,263.5555858,7
'5475','219',3,4,0,3,1232,328.89,2
'25526','219',2,3,1,9,205.7714286,113.8082517,7
'43051','219',3,3.5,1,17,157.75625,81.70427053,8
'19540','219',3,4,0,16,705.69,567.5014991,6
'123453','219',3,3.5,1,28,234.4236364,228.6042807,22
'68914','219',2,3,1,36,125.3021429,81.36577977,28
'62600','219',3,3.5,0,17,352.15,208.8496846,9
'848','100',4,4.5,0,79,509.0471186,462.2892034,59
'75484','219',4,4.5,1,27,212.1589474,160.2164049,19
'115908','59',4,4.5,0,8,818.08,0,1
'89836','219',2,3.5,1,13,644.8775,248.0024448,4
'55830','219',4,4,1,3,265.29,0,1
'120382','219',4,4,1,17,262.7941667,106.5081539,12
'129255','129',4,4.5,0,7,367.77,131.8171501,4
'48665','219',3,3,0,14,375.59,0,1
'5541','219',5,4.5,0,5,2776.206667,1287.684845,3
'16412','219',4,4,1,9,323.03,312.7961986,5
'15878','219',2,4,1,8,100.43,29.82312637,3
'33463','219',2,3.5,0,15,172.1483333,98.40726767,12
'3122','215',4,4.5,1,4,498.3075,192.0883745,4
'71774','4',4,4.5,0,9,446.81875,308.5933732,8
'23268','219',4,3.5,0,250,635.4910667,584.1035714,150
'17018','219',3,3,1,62,664.0556522,715.0695727,23
'37480','219',4,4,1,11,304.86375,142.2779583,8
'131357','219',4,4.5,1,32,740.0055556,534.3455547,18
'60144','219',4,4,0,87,889.2287931,860.1753041,58
'87796','219',3,3.5,0,30,539.9190909,568.8521884,11
'55235','219',2,3.5,1,20,126.115,81.92120772,8
'93123','219',4,4,1,16,269.3936364,279.4084785,11
'34169','219',2,2.5,1,6,642.73,6.25,2
'107322','219',3,4.5,0,4,233.7033333,112.3121188,3
'90380','219',4,4.5,0,35,495.7632,464.4368362,25
'53034','219',3,4.5,1,1,125.76,0,1
'19940','4',5,4.5,1,7,739.73,419.0452736,5
'114304','219',5,4.5,1,33,1400.610667,1186.602395,15
'139216','219',3,3.5,0,1,169.63,0,1
'117772','219',3,3.5,1,23,248.3906667,138.0332948,15
'95322','219',4,4.5,1,27,300.19,205.409684,14
'131580','219',4,4.5,1,38,485.249375,237.0950075,16
'24584','219',3,4.5,0,4,181.11,0,1
'17913','219',3,3,1,15,164.046,48.31324936,10
'7880','219',4,4.5,1,145,1861.86878,1354.115815,82
'70437','100',2,2,1,12,255.9275,126.256873,8
'124171','219',3,4,1,11,225.3133333,43.60440791,6
'101111','80',2,3,0,7,192.405,140.2996581,4
'78150','219',2,3.5,1,6,242.54,0,1
'41329','219',3,4.5,1,35,344.8965385,189.4698232,26
'89072','219',2,3.5,0,2,0,0,0
'88330','129',5,5,1,11,409.91,237.6929237,8
'83537','219',2,4,1,4,315.49,309.7877356,4
'66931','219',2,4.5,1,11,169.3809091,155.461175,11
'13128','100',2,4,0,3,106,0,1
'64424','219',2,3.5,1,9,233.87,83.5206703,6
'29097','219',2,2.5,1,5,191.6975,129.3409754,4
'139292','219',2,4,0,17,180.0358333,140.581326,12
'114167','100',2,0,1,4,212.8233333,117.0214366,3
'26263','219',3,3.5,1,6,170.3833333,34.54805767,3
'42292','219',3,4,1,19,277.9227273,197.1602471,11
'35312','219',3,3.5,1,1,62.95,0,1
'122589','219',3,4,0,37,275.4629412,162.396668,17
'139016','129',5,4.5,1,19,419.2438462,187.6502973,13
'140624','219',3,4.5,1,8,135.8283333,45.17624834,6
'58957','219',3,3.5,1,29,162.9117647,104.676226,17
'46794','219',3,4,0,40,137.5552778,70.28526973,36
'46045','219',3,4.5,1,13,630.6883333,590.6107195,6
'45975','219',3,4.5,1,11,257.912,157.479696,5
'55718','219',4,4,1,9,212.29,25.31799064,4
'41247','132',3,4,0,14,277.75,177.9710257,10
